order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,coupon_code
L0012783,O007580,C00885,P0089,1,163.94,2026-06-23 13:09:47,completed,
L0012784,O007581,C00614,P0095,1,55.31,2026-01-22 23:57:51,completed,
L0012785,O007582,C00124,P0146,1,19.04,2026-02-20 07:24:52,completed,SAVE10
L0012786,O007583,C00405,P0074,1,156.41,2026-02-19 00:52:50,cancelled,WELCOME15
L0012787,O007584,C00822,P0180,1,187.3,2026-02-09 00:51:01,completed,
L0012788,O007584,C00822,P0123,1,106.28,2026-02-09 00:51:01,completed,
L0012789,O007584,C00822,P0119,1,41.62,2026-02-09 00:51:01,completed,
L0012790,O007585,C00171,P0062,3,65.53,2026-06-15 01:43:53,returned,
L0012791,O007585,C00171,P0124,1,28.31,2026-06-15 01:43:53,returned,
L0012792,O007586,C00649,P0193,1,294.03,2026-04-16 22:56:50,completed,WELCOME15
L0012793,O007586,C00649,P0127,1,230.01,2026-04-16 22:56:50,completed,WELCOME15
L0012794,O007586,C00649,P0096,1,267.14,2026-04-16 22:56:50,completed,SAVE10
L0012795,O007587,C00609,P0194,2,250.06,2026-02-12 01:37:50,cancelled,
L0012796,O007587,C00609,P0072,1,27.53,2026-02-12 01:37:50,cancelled,FESTIVE20
L0012797,O007588,C00440,P0127,1,230.01,2026-05-27 09:21:53,completed,
L0012798,O007588,C00440,P0022,1,95.39,2026-05-27 09:21:53,completed,
L0012799,O007589,C00700,P0100,2,93.91,2026-02-18 15:55:19,completed,
L0012800,O007589,C00700,P0119,1,41.62,2026-02-18 15:55:19,completed,
L0012801,O007590,C00638,P0151,1,100.51,2026-02-05 17:39:36,returned,
L0012802,O007591,C00283,P0134,2,116.14,2026-04-04 18:25:00,cancelled,
L0012803,O007592,C00460,P0088,1,162.05,2026-01-01 00:26:39,completed,
L0012804,O007593,C00817,P0034,1,277.67,2026-01-04 23:45:27,completed,WELCOME15
L0012805,O007594,C00297,P0139,1,40.11,2026-05-15 16:25:43,completed,SAVE10
L0012806,O007595,C00396,P0188,1,82.45,2026-04-27 17:18:39,completed,
L0012807,O007595,C00396,P0077,1,255.59,2026-04-27 17:18:39,completed,FESTIVE20
L0012808,O007595,C00396,P0179,1,117.15,2026-04-27 17:18:39,completed,
L0012809,O007596,C00133,P0086,2,199.71,2026-03-15 17:37:00,completed,SAVE10
L0012810,O007596,C00133,P0167,1,42.41,2026-03-15 17:37:00,completed,
L0012811,O007597,C00518,P0194,2,250.06,2026-06-14 12:36:14,completed,FESTIVE20
L0012812,O007598,C00594,P0176,1,152.07,2026-06-06 11:55:06,returned,
L0012813,O007598,C00594,P0119,1,41.62,2026-06-06 11:55:06,returned,
L0012814,O007598,C00594,P0085,2,306.87,2026-06-06 11:55:06,returned,
L0012815,O007599,C00958,P0091,1,107.19,2026-03-11 14:15:30,completed,
L0012816,O007599,C00958,P0009,1,105.65,2026-03-11 14:15:30,completed,
L0012817,O007599,C00958,P0029,1,266.76,2026-03-11 14:15:30,completed,FESTIVE20
L0012818,O007600,C00428,P0107,1,232.43,2026-02-03 07:04:07,completed,FESTIVE20
L0012819,O007600,C00428,P0184,3,233.55,2026-02-03 07:04:07,completed,
L0012820,O007601,C00136,P0168,2,92.75,2026-01-09 04:35:28,completed,
L0012821,O007602,C00409,P0189,1,48.25,2026-04-05 00:23:09,completed,WELCOME15
L0012822,O007603,C00347,P0024,1,119.83,2026-02-28 20:39:31,completed,
L0012823,O007604,C00433,P0175,2,210.57,2026-04-04 21:58:55,completed,
L0012824,O007604,C00433,P0010,1,47.69,2026-04-04 21:58:55,completed,
L0012825,O007605,C00931,P0156,1,104.41,2026-01-26 08:09:23,cancelled,WELCOME15
L0012826,O007606,C00273,P0085,2,306.87,2026-05-15 10:14:21,completed,
L0012827,O007606,C00273,P0167,3,42.41,2026-05-15 10:14:21,completed,WELCOME15
L0012827,O007606,C00273,P0167,3,42.41,2026-05-15 10:14:21,completed,WELCOME15
L0012828,O007607,C00525,P0101,1,97.48,2026-03-16 21:42:00,completed,
L0012829,O007608,C00765,P0076,1,196.15,2026-04-04 17:42:41,completed,
L0012830,O007609,C00185,P0146,1,19.04,2026-05-11 16:23:21,cancelled,WELCOME15
L0012831,O007610,C00991,P0090,2,375.83,2026-04-13 00:56:02,completed,WELCOME15
L0012832,O007611,C00071,P0135,1,83.39,2026-01-15 22:51:39,completed,
L0012833,O007612,C00464,P0125,1,163.08,2026-01-12 19:47:47,completed,
L0012834,O007613,C00051,P0007,2,27.92,2026-01-19 15:33:51,returned,
L0012835,O007614,C00314,P0115,1,185.96,2026-02-08 15:03:57,completed,
L0012836,O007614,C00314,P0045,1,26.03,2026-02-08 15:03:57,completed,FESTIVE20
L0012837,O007614,C00314,P0124,1,28.31,2026-02-08 15:03:57,completed,
L0012838,O007615,C00228,P0030,1,29.84,2026-04-15 13:05:07,cancelled,FESTIVE20
L0012839,O007615,C00228,P0122,1,57.05,2026-04-15 13:05:07,cancelled,SAVE10
L0012840,O007616,C00811,P0114,1,58.18,2026-04-04 16:29:07,returned,
L0012841,O007617,C00562,P0013,1,63.73,2026-04-11 09:20:37,completed,FESTIVE20
L0012842,O007617,C00562,P0063,1,187.56,2026-04-11 09:20:37,completed,WELCOME15
L0012843,O007618,C00932,P0049,3,328.59,2026-03-17 22:33:20,completed,
L0012844,O007619,C00961,P0026,1,106.77,2026-02-03 06:31:39,completed,FESTIVE20
L0012845,O007620,C00835,P0066,1,27.87,2026-03-11 11:50:26,completed,
L0012846,O007621,C00720,P0180,1,187.3,2026-02-07 07:26:56,COMPLETED,FESTIVE20
L0012847,O007622,C00064,P0180,1,187.3,2026-02-11 05:12:40,completed,FESTIVE20
L0012847,O007622,C00064,P0180,1,187.3,2026-02-11 05:12:40,completed,FESTIVE20
L0012848,O007623,C00953,P0061,1,211.03,2026-01-08 21:15:55,returned,WELCOME15
L0012849,O007624,C00082,P0004,1,89.69,2026-05-02 03:38:44,completed,
L0012850,O007625,C00347,P0116,2,23.68,2026-06-23 18:47:35,completed,WELCOME15
L0012851,O007625,C00347,P0077,1,255.59,2026-06-23 18:47:35,completed,SAVE10
L0012852,O007625,C00347,P0070,2,192.4,2026-06-23 18:47:35,completed,SAVE10
L0012853,O007625,C00347,P0137,2,392.14,2026-06-23 18:47:35,completed,FESTIVE20
L0012854,O007626,C00649,P0057,2,22.09,2026-02-05 06:29:28,completed,WELCOME15
L0012855,O007627,C00772,P0031,2,356.97,2026-04-06 03:45:36,cancelled,
L0012856,O007628,C00805,P0118,1,85.18,2026-03-01 20:54:45,returned,WELCOME15
L0012857,O007629,C00473,P0151,1,100.51,2026-04-10 10:26:20,cancelled,
L0012858,O007629,C00473,P0189,1,48.25,2026-04-10 10:26:20,cancelled,SAVE10
L0012859,O007630,C00962,P0050,1,96.53,2026-03-18 06:28:48,returned,FESTIVE20
L0012860,O007631,C00096,P0126,1,107.67,2026-04-27 09:23:00,completed,FESTIVE20
L0012861,O007631,C00096,P0038,-1,94.69,2026-04-27 09:23:00,completed,WELCOME15
L0012862,O007631,C00096,P0025,1,279.23,2026-04-27 09:23:00,completed,
L0012863,O007632,C00185,P0091,1,107.19,2026-02-27 01:21:40,completed,
L0012864,O007632,C00185,P0057,1,22.09,2026-02-27 01:21:40,completed,
L0012865,O007633,C00757,P0020,1,163.67,2026-01-23 07:40:42,returned,
L0012866,O007633,C00757,P0180,1,187.3,2026-01-23 07:40:42,returned,
L0012867,O007633,C00757,P0169,1,60.52,2026-01-23 07:40:42,returned,
L0012868,O007634,C00357,P0030,3,29.84,2026-02-06 05:49:38,RETURNED,
L0012869,O007634,C00357,P0002,2,244.41,2026-02-06 05:49:38,RETURNED,SAVE10
L0012870,O007635,C00506,P0167,1,42.41,2026-03-27 06:47:18,completed,WELCOME15
L0012871,O007635,C00506,P0066,1,27.87,2026-03-27 06:47:18,completed,SAVE10
L0012872,O007635,C00506,P0056,1,30.69,2026-03-27 06:47:18,completed,FESTIVE20
L0012873,O007636,C00935,P0002,1,244.41,2026-02-18 17:01:54,completed,WELCOME15
L0012874,O007636,C00935,P0139,1,40.11,2026-02-18 17:01:54,completed,
L0012875,O007636,C00935,P0005,-1,281.95,2026-02-18 17:01:54,completed,
L0012876,O007636,C00935,P0044,-1,347.14,2026-02-18 17:01:54,completed,
L0012877,O007637,C00531,P0160,1,59.27,2026-05-27 14:28:27,returned,WELCOME15
L0012878,O007637,C00531,P0017,1,53.8,2026-05-27 14:28:27,returned,SAVE10
L0012879,O007638,C00077,P0100,2,93.91,2026-04-01 18:07:23,returned,
L0012880,O007639,C00553,P0168,1,92.75,2026-01-17 11:01:30,returned,
L0012881,O007639,C00553,P0084,1,340.02,2026-01-17 11:01:30,returned,
L0012882,O007640,C00635,P0032,1,196.06,2026-04-20 06:35:58,completed,SAVE10
L0012883,O007640,C00635,P0082,1,210.85,2026-04-20 06:35:58,completed,
L0012884,O007640,C00635,P0026,1,106.77,2026-04-20 06:35:58,completed,SAVE10
L0012885,O007640,C00635,P0111,1,266.81,2026-04-20 06:35:58,completed,
L0012886,O007641,C00947,P0040,3,121.0,2026-04-06 02:40:28,cancelled,
L0012887,O007642,C00340,P0081,2,163.83,2026-02-06 00:42:49,cancelled,
L0012888,O007643,C00213,P0119,1,41.62,2026-03-02 03:42:54,completed,WELCOME15
L0012889,O007643,C00213,P0108,3,30.53,2026-03-02 03:42:54,completed,SAVE10
L0012890,O007643,C00213,P0013,2,63.73,2026-03-02 03:42:54,completed,
L0012891,O007644,C00383,P0041,2,49.51,2026-01-09 21:21:32,completed,
L0012892,O007645,C00599,P0020,2,163.67,2026-05-15 11:20:37,completed,WELCOME15
L0012893,O007646,C00597,P0042,1,91.44,2026-05-27 04:50:46,completed,
L0012894,O007647,C00023,P0196,3,19.53,2026-04-17 01:05:48,completed,
L0012895,O007648,C00675,P0189,1,48.25,2026-05-09 16:42:02,completed,
L0012896,O007649,C01000,P0038,1,94.69,2026-05-03 01:32:18,completed,WELCOME15
L0012897,O007650,C00916,P0174,1,41.31,2026-06-04 00:55:35,completed,
L0012898,O007651,C00318,P0156,1,104.41,2026-06-28 11:57:16,completed,SAVE10
L0012899,O007652,C00379,P0063,1,187.56,2026-06-10 05:11:28,completed,
L0012900,O007653,C00580,P0024,1,119.83,2026-02-12 18:37:41,returned,
L0012901,O007654,C00444,P0046,3,76.23,2026-04-05 12:20:59,cancelled,
L0012902,O007655,C00489,P0071,2,248.02,2026-06-16 20:15:22,returned,
L0012903,O007656,C00389,P0002,1,244.41,2026-03-14 12:39:25,completed,WELCOME15
L0012904,O007657,C00158,P0085,1,306.87,2026-02-09 13:08:36,cancelled,
L0012905,O007657,C00158,P0155,2,209.56,2026-02-09 13:08:36,cancelled,FESTIVE20
L0012906,O007658,C00459,P0181,1,37.31,2026-06-18 17:57:53,cancelled,
L0012907,O007659,C00643,P0065,1,140.72,2026-04-04 15:34:49,completed,
L0012908,O007660,C00439,P0175,1,210.57,2026-05-06 06:42:33,completed,
L0012909,O007661,C00751,P0132,2,269.89,2026-01-10 22:03:33,completed,
L0012910,O007662,C00159,P0134,-1,116.14,2026-06-17 03:14:08,completed,FESTIVE20
L0012911,O007662,C00159,P0175,1,210.57,2026-06-17 03:14:08,completed,WELCOME15
L0012912,O007663,C00976,P0106,1,139.53,2026-04-10 14:22:12,completed,
L0012913,O007664,C00923,P0177,2,322.68,2026-01-12 00:13:23,completed,
L0012914,O007664,C00923,P0134,2,116.14,2026-01-12 00:13:23,completed,
L0012915,O007665,C00597,P0073,2,151.58,2026-03-19 10:26:13,completed,
L0012916,O007666,C00941,P0119,2,41.62,2026-05-18 12:42:21,cancelled,SAVE10
L0012917,O007666,C00941,P0076,1,196.15,2026-05-18 12:42:21,cancelled,
L0012918,O007666,C00941,P0046,1,76.23,2026-05-18 12:42:21,cancelled,WELCOME15
L0012919,O007667,C00349,P0179,1,117.15,2026-01-14 03:26:26,completed,WELCOME15
L0012920,O007667,C00349,P0005,1,281.95,2026-01-14 03:26:26,completed,
L0012921,O007668,C00067,P0024,1,119.83,2026-01-05 07:24:52,returned,
L0012922,O007668,C00067,P0175,2,210.57,2026-01-05 07:24:52,returned,SAVE10
L0012923,O007669,C00608,P0156,1,104.41,2026-01-21 12:00:50,completed,SAVE10
L0012924,O007670,C00082,P0150,2,228.65,2026-03-19 10:24:16,completed,
L0012925,O007670,C00082,P0081,1,163.83,2026-03-19 10:24:16,completed,
L0012926,O007670,C00082,P0176,2,152.07,2026-03-19 10:24:16,completed,
L0012927,O007671,C00391,P0052,1,292.57,2026-03-09 22:42:50,completed,
L0012928,O007672,C00441,P0058,2,47.04,2026-05-11 21:01:32,completed,
L0012929,O007673,C00310,P0093,1,150.84,2026-02-18 01:38:12,completed,
L0012930,O007674,C00971,P0197,1,192.41,2026-01-28 07:48:01,returned,
L0012931,O007674,C00971,P0153,2,24.62,2026-01-28 07:48:01,returned,WELCOME15
L0012932,O007674,C00971,P0135,1,83.39,2026-01-28 07:48:01,returned,
L0012933,O007674,C00971,P0077,1,255.59,2026-01-28 07:48:01,returned,SAVE10
L0012934,O007675,C00636,P0130,1,191.99,2026-01-12 11:39:43,returned,
L0012935,O007676,C00742,P0033,1,204.87,2026-03-18 11:49:55,RETURNED,
L0012936,O007677,C00359,P0026,1,106.77,2026-05-03 13:37:27,completed,
L0012937,O007678,C00766,P0113,2,319.88,2026-01-22 15:19:01,completed,SAVE10
L0012938,O007679,C00760,P0169,2,60.52,2026-02-26 00:48:00,completed,SAVE10
L0012939,O007679,C00760,P0180,1,187.3,2026-02-26 00:48:00,completed,
L0012940,O007679,C00760,P0083,1,184.92,2026-02-26 00:48:00,completed,
L0012941,O007679,C00760,P0059,1,138.44,2026-02-26 00:48:00,completed,WELCOME15
L0012942,O007680,C00230,P0031,3,356.97,2026-06-21 14:45:50,completed,
L0012943,O007680,C00230,P0092,1,389.17,2026-06-21 14:45:50,completed,
L0012944,O007681,C00434,P0020,1,163.67,2026-02-11 18:26:30,returned,
L0012945,O007681,C00434,P0018,1,360.22,2026-02-11 18:26:30,returned,
L0012946,O007681,C00434,P0066,3,27.87,2026-02-11 18:26:30,returned,FESTIVE20
L0012947,O007682,C00630,P0117,3,82.98,2026-02-01 15:17:52,returned,
L0012948,O007682,C00630,P0048,2,146.3,2026-02-01 15:17:52,returned,
L0012949,O007683,C00995,P0009,3,105.65,2026-01-15 07:57:20,completed,
L0012950,O007684,C00344,P0114,2,58.18,2026-01-14 15:03:37,completed,
L0012951,O007684,C00344,P0082,2,210.85,2026-01-14 15:03:37,completed,
L0012952,O007684,C00344,P0188,3,82.45,2026-01-14 15:03:37,completed,FESTIVE20
L0012953,O007684,C00344,P0165,1,63.33,2026-01-14 15:03:37,completed,
L0012954,O007685,C00809,P0032,1,196.06,2026-02-11 05:33:01,returned,FESTIVE20
L0012955,O007686,C00805,P0040,1,121.0,2026-01-13 11:11:54,completed,
L0012956,O007687,C00010,P0023,1,383.08,2026-02-23 19:08:59,COMPLETED,
L0012957,O007687,C00010,P0032,1,196.06,2026-02-23 19:08:59,COMPLETED,
L0012958,O007688,C00682,P0011,1,64.02,2026-02-16 12:42:12,completed,
L0012959,O007689,C00110,P0159,1,319.64,2026-01-14 09:22:33,completed,
L0012960,O007689,C00110,P0070,2,192.4,2026-01-14 09:22:33,completed,
L0012961,O007690,C00088,P0023,2,383.08,2026-02-23 21:13:40,completed,
L0012962,O007691,C00023,P0090,1,375.83,2026-02-17 18:30:28,completed,FESTIVE20
L0012963,O007692,C00337,P0089,1,163.94,2026-03-02 13:46:14,completed,
L0012964,O007693,C00589,P0036,1,285.22,2026-04-06 13:13:06,completed,SAVE10
L0012965,O007693,C00589,P0090,2,375.83,2026-04-06 13:13:06,completed,
L0012966,O007694,C00508,P0025,1,279.23,2026-02-17 13:12:27,completed,WELCOME15
L0012967,O007695,C00672,P0142,1,33.62,2026-06-05 10:11:42,returned,
L0012968,O007696,C00294,P0075,2,154.23,2026-03-02 22:12:50,completed,
L0012969,O007696,C00294,P0065,1,140.72,2026-03-02 22:12:50,completed,
L0012970,O007697,C00309,P0054,1,41.81,2026-04-27 11:45:38,cancelled,
L0012971,O007697,C00309,P0155,1,209.56,2026-04-27 11:45:38,cancelled,
L0012972,O007698,C00573,P0172,1,290.28,2026-02-22 00:20:09,completed,WELCOME15
L0012973,O007699,C00713,P0192,1,78.39,2026-03-08 13:39:45,cancelled,
L0012974,O007699,C00713,P0089,1,163.94,2026-03-08 13:39:45,cancelled,
L0012975,O007700,C00016,P0147,2,158.96,2026-04-18 20:36:46,completed,
L0012976,O007700,C00016,P0121,1,257.46,2026-04-18 20:36:46,completed,
L0012977,O007701,C00112,P0078,1,264.4,2026-04-06 19:32:33,completed,
L0012978,O007702,C00751,P0129,2,208.4,2026-04-12 22:53:22,returned,
L0012979,O007703,C00123,P0032,2,196.06,2026-02-18 14:01:16,cancelled,SAVE10
L0012980,O007704,C00037,P0084,1,340.02,2026-06-20 14:33:28,completed,
L0012981,O007704,C00037,P0012,1,35.42,2026-06-20 14:33:28,completed,WELCOME15
L0012982,O007704,C00037,P0089,1,163.94,2026-06-20 14:33:28,completed,
L0012983,O007704,C00037,P0080,1,117.36,2026-06-20 14:33:28,completed,
L0012984,O007705,C00943,P0005,1,281.95,2026-04-21 00:12:49,completed,WELCOME15
L0012985,O007705,C00943,P0087,1,84.18,2026-04-21 00:12:49,completed,FESTIVE20
L0012986,O007706,C00640,P0063,3,187.56,2026-04-12 09:25:19,completed,
L0012987,O007706,C00640,P0098,1,148.36,2026-04-12 09:25:19,completed,FESTIVE20
L0012988,O007707,C00629,P0142,1,33.62,2026-05-18 09:15:11,cancelled,FESTIVE20
L0012989,O007708,C00544,P0054,1,41.81,2026-06-10 00:20:34,cancelled,SAVE10
L0012990,O007708,C00544,P0030,1,29.84,2026-06-10 00:20:34,cancelled,
L0012991,O007708,C00544,P0150,3,228.65,2026-06-10 00:20:34,cancelled,
L0012992,O007708,C00544,P0104,2,349.17,2026-06-10 00:20:34,cancelled,FESTIVE20
L0012993,O007709,C00765,P0165,1,63.33,2026-04-09 23:45:37,completed,
L0012994,O007710,C00392,P0098,2,148.36,2026-05-23 13:17:23,completed,FESTIVE20
L0012995,O007710,C00392,P0146,1,19.04,2026-05-23 13:17:23,completed,SAVE10
L0012996,O007710,C00392,P0131,1,63.04,2026-05-23 13:17:23,completed,
L0012997,O007710,C00392,P0171,1,326.12,2026-05-23 13:17:23,completed,
L0012998,O007711,C00362,P0179,1,117.15,2026-06-25 13:29:38,returned,
L0012999,O007711,C00362,P0097,3,294.38,2026-06-25 13:29:38,returned,
L0013000,O007711,C00362,P0162,1,183.7,2026-06-25 13:29:38,returned,
L0013001,O007712,C00214,P0018,2,360.22,2026-01-03 17:47:14,completed,SAVE10
L0013002,O007713,C00659,P0182,1,160.32,2026-06-04 07:18:35,completed,WELCOME15
L0013003,O007713,C00659,P0148,1,153.07,2026-06-04 07:18:35,completed,
L0013004,O007713,C00659,P0197,1,192.41,2026-06-04 07:18:35,completed,
L0013005,O007714,C00053,P0129,1,208.4,2026-05-14 06:37:53,completed,
L0013006,O007715,C00409,P0012,2,35.42,2026-04-28 02:15:40,COMPLETED,
L0013007,O007715,C00409,P0176,1,152.07,2026-04-28 02:15:40,COMPLETED,FESTIVE20
L0013008,O007715,C00409,P0057,1,22.09,2026-04-28 02:15:40,COMPLETED,WELCOME15
L0013009,O007716,C00816,P0008,1,40.16,2026-04-22 16:26:04,completed,
L0013010,O007716,C00816,P0041,2,49.51,2026-04-22 16:26:04,completed,
L0013011,O007716,C00816,P0166,2,87.18,2026-04-22 16:26:04,completed,WELCOME15
L0013012,O007717,C00551,P0003,3,41.1,2026-01-20 13:41:52,completed,
L0013013,O007718,C00689,P0116,2,23.68,2026-02-05 04:12:19,returned,
L0013014,O007718,C00689,P0184,1,233.55,2026-02-05 04:12:19,returned,FESTIVE20
L0013015,O007719,C00541,P0064,2,356.58,2026-01-10 05:39:34,completed,
L0013016,O007720,C00253,P0032,1,196.06,2026-06-24 06:02:20,cancelled,
L0013017,O007720,C00253,P0047,1,126.91,2026-06-24 06:02:20,cancelled,
L0013018,O007721,C00241,P0109,1,21.14,2026-06-18 00:32:41,completed,
L0013019,O007721,C00241,P0194,1,250.06,2026-06-18 00:32:41,completed,WELCOME15
L0013020,O007722,C00049,P0157,1,310.93,2026-06-05 05:03:32,completed,
L0013021,O007722,C00049,P0108,1,30.53,2026-06-05 05:03:32,completed,
L0013022,O007722,C00049,P0023,3,383.08,2026-06-05 05:03:32,completed,WELCOME15
L0013023,O007722,C00049,P0179,2,117.15,2026-06-05 05:03:32,completed,
L0013024,O007723,C00316,P0041,1,49.51,2026-05-22 14:32:58,completed,
L0013025,O007724,C00092,P0091,1,107.19,2026-04-28 12:56:02,completed,
L0013026,O007725,C00117,P0107,2,232.43,2026-04-27 21:13:34,returned,
L0013027,O007726,C00590,P0169,2,60.52,2026-05-07 18:07:58,completed,
L0013028,O007727,C00218,P0041,1,49.51,2026-01-14 03:00:33,completed,
L0013029,O007728,C00985,P0075,1,154.23,2026-06-06 01:05:19,returned,WELCOME15
L0013030,O007729,C01000,P0126,1,107.67,2026-05-15 21:17:56,completed,
L0013031,O007730,C00368,P0144,1,17.81,2026-04-05 16:10:22,completed,WELCOME15
L0013032,O007731,C00762,P0138,1,393.73,2026-01-10 20:40:22,completed,FESTIVE20
L0013033,O007731,C00762,P0069,1,279.16,2026-01-10 20:40:22,completed,
L0013034,O007731,C00762,P0168,1,92.75,2026-01-10 20:40:22,completed,
L0013035,O007731,C00762,P0034,1,277.67,2026-01-10 20:40:22,completed,
L0013036,O007732,C00616,P0174,3,41.31,2026-02-24 00:39:04,returned,
L0013037,O007733,C00068,P0107,1,232.43,2026-01-24 00:31:02,completed,SAVE10
L0013038,O007734,C00204,P0081,2,163.83,2026-02-23 12:17:20,cancelled,
L0013039,O007734,C00204,P0026,1,106.77,2026-02-23 12:17:20,cancelled,
L0013040,O007735,C00266,P0008,1,40.16,2026-03-21 20:43:05,cancelled,
L0013041,O007736,C00486,P0027,1,176.82,2026-03-04 09:53:18,completed,
L0013042,O007737,C00599,P0030,2,29.84,2026-02-23 03:23:09,COMPLETED,WELCOME15
L0013043,O007737,C00599,P0109,2,21.14,2026-02-23 03:23:09,COMPLETED,SAVE10
L0013044,O007738,C00389,P0154,3,229.35,2026-06-17 06:19:17,completed,
L0013045,O007738,C00389,P0123,2,106.28,2026-06-17 06:19:17,completed,WELCOME15
L0013046,O007738,C00389,P0123,1,106.28,2026-06-17 06:19:17,completed,
L0013047,O007738,C00389,P0116,1,23.68,2026-06-17 06:19:17,completed,SAVE10
L0013048,O007739,C00424,P0104,2,349.17,2026-05-07 12:49:04,completed,
L0013049,O007740,C00657,P0192,1,78.39,2026-04-19 06:46:30,completed,
L0013050,O007740,C00657,P0170,3,144.48,2026-04-19 06:46:30,completed,
L0013051,O007740,C00657,P0107,2,232.43,2026-04-19 06:46:30,completed,SAVE10
L0013052,O007740,C00657,P0116,1,23.68,2026-04-19 06:46:30,completed,WELCOME15
L0013053,O007741,C00415,P0038,1,94.69,2026-06-19 03:15:16,completed,
L0013054,O007741,C00415,P0005,1,281.95,2026-06-19 03:15:16,completed,
L0013055,O007741,C00415,P0112,2,291.53,2026-06-19 03:15:16,completed,
L0013056,O007742,C00721,P0096,1,267.14,2026-04-17 16:15:45,cancelled,FESTIVE20
L0013057,O007742,C00721,P0002,1,244.41,2026-04-17 16:15:45,cancelled,
L0013057,O007742,C00721,P0002,1,244.41,2026-04-17 16:15:45,cancelled,
L0013058,O007743,C00500,P0147,1,158.96,2026-02-02 09:31:48,completed,
L0013059,O007744,C00444,P0177,1,322.68,2026-04-02 19:27:18,completed,
L0013060,O007745,C00882,P0114,2,58.18,2026-04-25 23:54:37,completed,
L0013061,O007745,C00882,P0094,1,77.96,2026-04-25 23:54:37,completed,
L0013062,O007745,C00882,P0094,1,77.96,2026-04-25 23:54:37,completed,
L0013063,O007746,C00223,P0028,1,225.44,2026-04-09 02:56:54,completed,WELCOME15
L0013064,O007747,C00535,P0196,2,19.53,2026-04-10 16:57:28,completed,
L0013065,O007748,C00151,P0183,1,316.89,2026-06-27 08:31:59,completed,
L0013066,O007748,C00151,P0148,1,153.07,2026-06-27 08:31:59,completed,
L0013067,O007749,C00114,P0160,1,59.27,2026-02-08 09:13:48,completed,
L0013068,O007750,C00661,P0150,1,228.65,2026-05-28 09:26:37,completed,
L0013069,O007751,C00105,P0111,1,266.81,2026-01-14 19:06:15,completed,
L0013070,O007752,C00468,P0067,1,24.71,2026-01-16 02:03:49,returned,FESTIVE20
L0013071,O007753,C00886,P0102,1,59.72,2026-03-18 13:29:39,completed,
L0013072,O007753,C00886,P0103,1,29.93,2026-03-18 13:29:39,completed,FESTIVE20
L0013073,O007754,C00189,P0028,1,225.44,2026-02-13 15:53:59,cancelled,WELCOME15
L0013074,O007755,C00427,P0024,1,119.83,2026-01-17 21:36:59,returned,
L0013075,O007755,C00427,P0169,3,60.52,2026-01-17 21:36:59,returned,
L0013076,O007756,C00202,P0127,1,230.01,2026-05-05 13:01:32,completed,FESTIVE20
L0013076,O007756,C00202,P0127,1,230.01,2026-05-05 13:01:32,completed,FESTIVE20
L0013077,O007757,C00025,P0167,1,42.41,2026-01-23 22:02:35,completed,WELCOME15
L0013078,O007758,C00898,P0143,1,367.99,2026-01-12 05:48:19,cancelled,
L0013079,O007758,C00898,P0054,1,41.81,2026-01-12 05:48:19,cancelled,
L0013080,O007758,C00898,P0136,2,19.25,2026-01-12 05:48:19,cancelled,
L0013081,O007759,C00105,P0174,2,41.31,2026-01-26 03:58:59,completed,SAVE10
L0013082,O007759,C00105,P0161,3,340.84,2026-01-26 03:58:59,completed,
L0013083,O007759,C00105,P0154,2,229.35,2026-01-26 03:58:59,completed,FESTIVE20
L0013084,O007760,C00464,P0055,1,111.45,2026-01-09 10:46:40,returned,
L0013085,O007761,C00607,P0125,2,163.08,2026-01-20 11:03:45,RETURNED,
L0013086,O007761,C00607,P0003,1,41.1,2026-01-20 11:03:45,RETURNED,SAVE10
L0013087,O007762,C00329,P0055,1,111.45,2026-05-04 18:35:49,completed,
L0013088,O007763,C00739,P0073,3,151.58,2026-03-01 16:53:08,returned,
L0013089,O007763,C00739,P0073,3,151.58,2026-03-01 16:53:08,returned,
L0013090,O007764,C00936,P0167,3,42.41,2026-04-24 10:21:10,completed,FESTIVE20
L0013091,O007765,C00115,P0130,1,191.99,2026-02-13 19:41:42,COMPLETED,SAVE10
L0013092,O007765,C00115,P0070,3,192.4,2026-02-13 19:41:42,COMPLETED,
L0013093,O007765,C00115,P0056,1,30.69,2026-02-13 19:41:42,COMPLETED,
L0013094,O007766,C00637,P0066,1,27.87,2026-02-19 22:24:42,completed,WELCOME15
L0013095,O007766,C00637,P0096,-1,267.14,2026-02-19 22:24:42,completed,WELCOME15
L0013096,O007767,C00745,P0025,2,279.23,2026-01-06 14:31:02,completed,
L0013097,O007768,C00583,P0021,2,136.88,2026-04-14 03:33:17,completed,
L0013098,O007769,C00008,P0156,1,104.41,2026-03-01 20:12:52,completed,
L0013099,O007769,C00008,P0011,2,64.02,2026-03-01 20:12:52,completed,FESTIVE20
L0013100,O007770,C00033,P0180,1,187.3,2026-01-26 05:33:40,completed,
L0013101,O007771,C00148,P0110,1,27.62,2026-02-16 13:17:09,COMPLETED,
L0013102,O007772,C00700,P0102,1,59.72,2026-03-26 03:13:41,completed,
L0013103,O007772,C00700,P0187,1,358.29,2026-03-26 03:13:41,completed,WELCOME15
L0013104,O007773,C00836,P0186,1,384.65,2026-04-01 06:44:21,completed,WELCOME15
L0013105,O007774,C00529,P0043,1,70.65,2026-05-11 22:51:07,completed,
